name,street,city,state,postalCode,property_type,url,corrected_price,beds,bath,new_floor_size,listed_days,ppsf
"517 Hope Ter #2, Sunnyvale, CA 94087",517 Hope Ter #2,Sunnyvale,CA,94087,Apartment for rent,https://www.zillow.com/homedetails/517-Hope-Ter-2-Sunnyvale-CA-94087/2077622093_zpid/,1950.0,1,1,1424.4089219330856,3.0,1.3689888977623275
"555 San Martin Ter, Sunnyvale, CA 94085",555 San Martin Ter,Sunnyvale,CA,94085,House for rent,https://www.zillow.com/homedetails/555-San-Martin-Ter-Sunnyvale-CA-94085/2078319644_zpid/,4000.0,4,5,2002.0,3.0,1.998001998001998
"1204 Lynn Way, Sunnyvale, CA 94087",1204 Lynn Way,Sunnyvale,CA,94087,House for rent,https://www.zillow.com/homedetails/1204-Lynn-Way-Sunnyvale-CA-94087/19537099_zpid/,3600.0,3,1,1151.0,4.0,3.1277150304083405
"728 Alvarado Ave, Sunnyvale, CA 94085",728 Alvarado Ave,Sunnyvale,CA,94085,Townhouse for rent,https://www.zillow.com/homedetails/728-Alvarado-Ave-Sunnyvale-CA-94085/153204750_zpid/,3300.0,3,2,1202.0,4.0,2.7454242928452577
"743 S Bernardo Ave #368, Sunnyvale, CA 94087",743 S Bernardo Ave #368,Sunnyvale,CA,94087,Apartment for rent,https://www.zillow.com/homedetails/743-S-Bernardo-Ave-368-Sunnyvale-CA-94087/2079642941_zpid/,3290.0,1,1,767.0,4.0,4.289439374185137
"391 Sara Ave, Sunnyvale, CA 94086",391 Sara Ave,Sunnyvale,CA,94086,House for rent,https://www.zillow.com/homedetails/391-Sara-Ave-Sunnyvale-CA-94086/19520558_zpid/,3995.0,3,2,1530.0,4.0,2.611111111111111
"956 S Wolfe Rd, Sunnyvale, CA 94086",956 S Wolfe Rd,Sunnyvale,CA,94086,Townhouse for rent,https://www.zillow.com/homedetails/956-S-Wolfe-Rd-Sunnyvale-CA-94086/153210611_zpid/,2700.0,2,5,1295.0,4.0,2.0849420849420848
"987 Belmont Ter Unit 2, Sunnyvale, CA 94086",987 Belmont Ter UNIT 2,Sunnyvale,CA,94086,Apartment for rent,https://www.zillow.com/homedetails/987-Belmont-Ter-UNIT-2-Sunnyvale-CA-94086/19521452_zpid/,2950.0,2,5,1348.0,4.0,2.188427299703264
"634 W Garland Ter, Sunnyvale, CA 94086",634 W Garland Ter,Sunnyvale,CA,94086,Apartment for rent,https://www.zillow.com/homedetails/634-W-Garland-Ter-Sunnyvale-CA-94086/19547724_zpid/,3300.0,2,5,1122.0,4.0,2.9411764705882355
"566 Santa Tuscana Ter, Sunnyvale, CA 94085",566 Santa Tuscana Ter,Sunnyvale,CA,94085,Townhouse for rent,https://www.zillow.com/homedetails/566-Santa-Tuscana-Ter-Sunnyvale-CA-94085/122246821_zpid/,4300.0,3,5,2009.0,4.0,2.1403683424589346
"550 N Fair Oaks Ave Apt 15, Sunnyvale, CA 94085",550 N Fair Oaks Ave APT 15,Sunnyvale,CA,94085,Apartment for rent,https://www.zillow.com/homedetails/550-N-Fair-Oaks-Ave-APT-15-Sunnyvale-CA-94085/2099109403_zpid/,3675.0,3,2,1500.0,4.0,2.45
"1249 Coronado Dr Apt 6, Sunnyvale, CA 94086",1249 Coronado Dr APT 6,Sunnyvale,CA,94086,Apartment for rent,https://www.zillow.com/homedetails/1249-Coronado-Dr-APT-6-Sunnyvale-CA-94086/2092245622_zpid/,2050.0,2,1,870.0,4.0,2.3563218390804597
"501 Hope Ter Apt 1, Sunnyvale, CA 94087",501 Hope Ter APT 1,Sunnyvale,CA,94087,Apartment for rent,https://www.zillow.com/homedetails/501-Hope-Ter-APT-1-Sunnyvale-CA-94087/2093031962_zpid/,3200.0,3,1,1650.0,4.0,1.9393939393939394
"726 Hollenbeck Ave Apt 2, Sunnyvale, CA 94087",726 Hollenbeck Ave APT 2,Sunnyvale,CA,94087,Townhouse for rent,https://www.zillow.com/homedetails/726-Hollenbeck-Ave-APT-2-Sunnyvale-CA-94087/2088142552_zpid/,2900.0,3,5,1200.0,5.0,2.4166666666666665
"1369 Selo Dr, Sunnyvale, CA 94087",1369 Selo Dr,Sunnyvale,CA,94087,House for rent,https://www.zillow.com/homedetails/1369-Selo-Dr-Sunnyvale-CA-94087/19623314_zpid/,4900.0,4,3,1591.0,5.0,3.0798240100565684
"506 Hope Ter Apt 4, Sunnyvale, CA 94087",506 Hope Ter APT 4,Sunnyvale,CA,94087,Apartment for rent,https://www.zillow.com/homedetails/506-Hope-Ter-APT-4-Sunnyvale-CA-94087/2077649442_zpid/,1950.0,1,1,850.0,5.0,2.2941176470588234
"250 Santa Fe Ter Apt 218, Sunnyvale, CA 94085",250 Santa Fe Ter APT 218,Sunnyvale,CA,94085,Apartment for rent,https://www.zillow.com/homedetails/250-Santa-Fe-Ter-APT-218-Sunnyvale-CA-94085/19544910_zpid/,3200.0,3,2,1182.0,5.0,2.707275803722504
"1301 Victoria Ter #1, Sunnyvale, CA 94087",1301 Victoria Ter #1,Sunnyvale,CA,94087,Townhouse for rent,https://www.zillow.com/homedetails/1301-Victoria-Ter-1-Sunnyvale-CA-94087/2077653994_zpid/,3500.0,2,5,1548.0,5.0,2.260981912144703
"782 W Homestead Rd, Sunnyvale, CA 94087",782 W Homestead Rd,Sunnyvale,CA,94087,Townhouse for rent,https://www.zillow.com/homedetails/782-W-Homestead-Rd-Sunnyvale-CA-94087/153300941_zpid/,3300.0,3,2,1340.0,5.0,2.462686567164179
"256 View St #256, Mountain View, CA 94041",256 View St #256,Mountain View,CA,94041,Condo for rent,https://www.zillow.com/homedetails/256-View-St-256-Mountain-View-CA-94041/2079551382_zpid/,4950.0,2,5,1332.0,141.0,3.7162162162162162
"2255 Showers Dr Apt 381, Mountain View, CA 94040",2255 Showers Dr APT 381,Mountain View,CA,94040,Condo for rent,https://www.zillow.com/homedetails/2255-Showers-Dr-APT-381-Mountain-View-CA-94040/19510929_zpid/,3850.0,3,2,1233.0,143.0,3.1224655312246554
"553 W Middlefield Rd #l206, Mountain View, CA 94043",553 W Middlefield Rd #L206,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/553-W-Middlefield-Rd-L206-Mountain-View-CA-94043/2079642935_zpid/,3890.0,2,2,960.0,147.0,4.052083333333333
"2679 Fayette Dr #104, Mountain View, CA 94040",2679 Fayette Dr #104,Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/2679-Fayette-Dr-104-Mountain-View-CA-94040/2081040152_zpid/,2441.0,2,5,1044.0,149.0,2.3381226053639845
"842 N Rengstorff Ave, Mountain View, CA 94043",842 N Rengstorff Ave,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/842-N-Rengstorff-Ave-Mountain-View-CA-94043/2081296964_zpid/,2150.0,1,1,725.0,154.0,2.9655172413793105
"1900 California St, Mountain View, CA 94040",1900 California St,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/1900-California-St-Mountain-View-CA-94040/300472769_zpid/,3520.2437275985662,1,1,800.0,161.0,4.400304659498207
"529 Taylor Ct Apt 19, Mountain View, CA 94043",529 Taylor Ct APT 19,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/529-Taylor-Ct-APT-19-Mountain-View-CA-94043/2094619217_zpid/,2196.0,2,1,890.0,161.0,2.4674157303370787
"2673 Fayette Dr, Mountain View, CA 94040",2673 Fayette Dr,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/2673-Fayette-Dr-Mountain-View-CA-94040/2092234118_zpid/,1855.0,1,1,556.0,161.0,3.3363309352517985
"357 Flower Ln, Mountain View, CA 94043",357 Flower Ln,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/357-Flower-Ln-Mountain-View-CA-94043/19518389_zpid/,5500.0,3,5,1625.0,168.0,3.3846153846153846
"1356 W Dana St, Mountain View, CA 94041",1356 W Dana St,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/1356-W-Dana-St-Mountain-View-CA-94041/153170529_zpid/,2450.0,1,1,500.0,204.0,4.9
"1765 Ednamary Way, Mountain View, CA 94040",1765 Ednamary Way,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/1765-Ednamary-Way-Mountain-View-CA-94040/300473160_zpid/,2495.0,2,1,1100.0,240.0,2.268181818181818
"2033 Latham St, Mountain View, CA 94040",2033 Latham St,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/2033-Latham-St-Mountain-View-CA-94040/300472873_zpid/,1850.0,1,1,500.0,266.0,3.7
"236 Escuela Ave #27, Mountain View, CA 94040",236 Escuela Ave #27,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/236-Escuela-Ave-27-Mountain-View-CA-94040/2081515029_zpid/,2990.0,2,2,1073.0,271.0,2.786579683131407
"1114 Villa St Apt 4, Mountain View, CA 94041",1114 Villa St APT 4,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/1114-Villa-St-APT-4-Mountain-View-CA-94041/2081971295_zpid/,3000.0,1,1,1424.4089219330856,321.0,2.106136765788196
"563 Alice Ave, Mountain View, CA 94041",563 Alice Ave,Mountain View,CA,94041,House for rent,https://www.zillow.com/homedetails/563-Alice-Ave-Mountain-View-CA-94041/19518865_zpid/,4199.0,3,5,2000.0,328.0,2.0995
"850 Calderon Ave, Mountain View, CA 94041",850 Calderon Ave,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/850-Calderon-Ave-Mountain-View-CA-94041/300472883_zpid/,1496.0,1,1,400.0,363.0,3.74
"2225 W Middlefield Rd, Mountain View, CA 94043",2225 W Middlefield Rd,Mountain View,CA,94043,House for rent,https://www.zillow.com/homedetails/2225-W-Middlefield-Rd-Mountain-View-CA-94043/19507921_zpid/,4100.0,3,2,1088.0,75.0,3.7683823529411766
"22441 Franklin Ct, Mountain View, CA 94040",22441 Franklin Ct,Mountain View,CA,94040,House for rent,https://www.zillow.com/homedetails/22441-Franklin-Ct-Mountain-View-CA-94040/153195664_zpid/,4600.0,3,5,2100.0,76.0,2.1904761904761907
"(Undisclosed Address), Mountain View, CA 94040",(undisclosed Address),Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/Mountain-View-CA-94040/2078581343_zpid/,4099.0,3,5,1460.0,76.0,2.8075342465753423
"143 Whelan Ct, Mountain View, CA 94043",143 Whelan Ct,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/143-Whelan-Ct-Mountain-View-CA-94043/19518452_zpid/,3900.0,3,5,1390.0,77.0,2.805755395683453
"181 Del Medio Ave Apt 106, Mountain View, CA 94040",181 Del Medio Ave APT 106,Mountain View,CA,94040,Condo for rent,https://www.zillow.com/homedetails/181-Del-Medio-Ave-APT-106-Mountain-View-CA-94040/19510307_zpid/,2395.0,1,1,756.0,77.0,3.167989417989418
"1870 California St #9, Mountain View, CA 94041",1870 California St #9,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/1870-California-St-9-Mountain-View-CA-94041/2078618280_zpid/,2495.0,1,1,800.0,79.0,3.11875
"600 Rainbow Dr Apt 154, Mountain View, CA 94041",600 Rainbow Dr APT 154,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/600-Rainbow-Dr-APT-154-Mountain-View-CA-94041/19519050_zpid/,2501.0,1,1,880.0,79.0,2.8420454545454548
"610 Walker Dr, Mountain View, CA 94043",610 Walker Dr,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/610-Walker-Dr-Mountain-View-CA-94043/300472928_zpid/,1850.0,1,1,600.0,80.0,3.0833333333333335
"108 Bryant St Apt 6, Mountain View, CA 94041",108 Bryant St APT 6,Mountain View,CA,94041,Condo for rent,https://www.zillow.com/homedetails/108-Bryant-St-APT-6-Mountain-View-CA-94041/54770288_zpid/,3850.0,3,5,1263.0,80.0,3.0482977038796517
"(Undisclosed Address), Sunnyvale, CA 94086",(undisclosed Address),Sunnyvale,CA,94086,Apartment for rent,https://www.zillow.com/homedetails/Sunnyvale-CA-94086/2078648205_zpid/,1900.0,1,1,750.0,81.0,2.533333333333333
"1033 Crestview Dr Apt 303, Mountain View, CA 94040",1033 Crestview Dr APT 303,Mountain View,CA,94040,Condo for rent,https://www.zillow.com/homedetails/1033-Crestview-Dr-APT-303-Mountain-View-CA-94040/19538320_zpid/,2800.0,2,2,1140.0,82.0,2.456140350877193
"166 Owens Ct, Mountain View, CA 94043",166 Owens Ct,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/166-Owens-Ct-Mountain-View-CA-94043/19518738_zpid/,4500.0,3,5,1288.0,82.0,3.4937888198757765
"500 W Middlefield Rd Apt 185, Mountain View, CA 94043",500 W Middlefield Rd APT 185,Mountain View,CA,94043,Condo for rent,https://www.zillow.com/homedetails/500-W-Middlefield-Rd-APT-185-Mountain-View-CA-94043/19516733_zpid/,2300.0,1,1,720.0,83.0,3.1944444444444446
"2025 California St Apt 24, Mountain View, CA 94040",2025 California St APT 24,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/2025-California-St-APT-24-Mountain-View-CA-94040/19514717_zpid/,2295.0,2,1,789.0,84.0,2.908745247148289
"698 Hope St, Mountain View, CA 94041",698 Hope St,Mountain View,CA,94041,Condo for rent,https://www.zillow.com/homedetails/698-Hope-St-Mountain-View-CA-94041/153171901_zpid/,2695.0,1,1,2304.0,85.0,1.1697048611111112
"529d Thompson Ave #d, Mountain View, CA 94043",529D Thompson Ave #D,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/529D-Thompson-Ave-D-Mountain-View-CA-94043/2078712873_zpid/,2490.0,2,1,1000.0,85.0,2.49
"123 Huntington Ct, Mountain View, CA 94043",123 Huntington Ct,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/123-Huntington-Ct-Mountain-View-CA-94043/51073592_zpid/,3650.0,3,5,1278.0,85.0,2.856025039123631
"(Undisclosed Address), Mountain View, CA 94043",(undisclosed Address),Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/Mountain-View-CA-94043/2078734209_zpid/,5800.0,4,5,2000.0,88.0,2.9
"776 Palo Alto Ave, Mountain View, CA 94041",776 Palo Alto Ave,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/776-Palo-Alto-Ave-Mountain-View-CA-94041/2103372648_zpid/,1750.0,1,1,1424.4089219330856,88.0,1.2285797800431144
"2000 Colony St Apt 6, Mountain View, CA 94043",2000 Colony St APT 6,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/2000-Colony-St-APT-6-Mountain-View-CA-94043/2099210910_zpid/,2200.0,2,1,790.0,88.0,2.7848101265822787
"3510 Pyramid Way, Mountain View, CA 94043",3510 Pyramid Way,Mountain View,CA,94043,House for rent,https://www.zillow.com/homedetails/3510-Pyramid-Way-Mountain-View-CA-94043/246246849_zpid/,4500.0,3,3,1776.0,89.0,2.5337837837837838
"(Undisclosed Address), Mountain View, CA 94040",(undisclosed Address),Mountain View,CA,94040,Condo for rent,https://www.zillow.com/homedetails/Mountain-View-CA-94040/2078785127_zpid/,2950.0,2,2,1206.0,90.0,2.4461028192371477
"96 Freedom Ln, Mountain View, CA 94040",96 Freedom Ln,Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/96-Freedom-Ln-Mountain-View-CA-94040/19510774_zpid/,4200.0,3,3,1292.0,92.0,3.2507739938080493
"600 Rainbow Dr Apt 160, Mountain View, CA 94041",600 Rainbow Dr APT 160,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/600-Rainbow-Dr-APT-160-Mountain-View-CA-94041/19519056_zpid/,4156.0,3,2,1440.0,92.0,2.886111111111111
"201 Sherland Ave, Mountain View, CA 94043",201 Sherland Ave,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/201-Sherland-Ave-Mountain-View-CA-94043/19517282_zpid/,3695.0,3,3,1694.0,94.0,2.1812278630460447
"550 Ortega Ave Apt B327, Mountain View, CA 94040",550 Ortega Ave APT B327,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/550-Ortega-Ave-APT-B327-Mountain-View-CA-94040/19510571_zpid/,2700.0,2,2,1072.0,94.0,2.5186567164179103
"849 Church St #1221, Mountain View, CA 94041",849 Church St #1221,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/849-Church-St-1221-Mountain-View-CA-94041/2079628912_zpid/,4490.0,2,2,950.0,99.0,4.726315789473684
"1716 Morgan St, Mountain View, CA 94043",1716 Morgan St,Mountain View,CA,94043,House for rent,https://www.zillow.com/homedetails/1716-Morgan-St-Mountain-View-CA-94043/19512958_zpid/,4995.0,3,2,1465.0,101.0,3.409556313993174
"533 Taylor Ct #6, Mountain View, CA 94043",533 Taylor Ct #6,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/533-Taylor-Ct-6-Mountain-View-CA-94043/2079179178_zpid/,1855.0,1,1,595.0,117.0,3.1176470588235294
"817 Bourbon Ct, Mountain View, CA 94041",817 Bourbon Ct,Mountain View,CA,94041,House for rent,https://www.zillow.com/homedetails/817-Bourbon-Ct-Mountain-View-CA-94041/19519141_zpid/,5950.0,3,2,1649.0,121.0,3.6082474226804124
"643 Fairmont Ave, Mountain View, CA 94041",643 Fairmont Ave,Mountain View,CA,94041,Condo for rent,https://www.zillow.com/homedetails/643-Fairmont-Ave-Mountain-View-CA-94041/153171852_zpid/,3000.0,2,1,2418.0,125.0,1.2406947890818858
"280 Easy St Apt 516, Mountain View, CA 94043",280 Easy St APT 516,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/280-Easy-St-APT-516-Mountain-View-CA-94043/19517932_zpid/,2800.0,2,2,967.0,127.0,2.8955532574974145
"1994 Silverwood Ave, Mountain View, CA 94043",1994 Silverwood Ave,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/1994-Silverwood-Ave-Mountain-View-CA-94043/19512316_zpid/,2950.0,2,5,968.0,137.0,3.0475206611570247
"550 Ortega Ave Apt A106, Mountain View, CA 94040",550 Ortega Ave APT A106,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/550-Ortega-Ave-APT-A106-Mountain-View-CA-94040/19510485_zpid/,3000.0,2,2,1162.0,138.0,2.5817555938037864
"600 Rainbow Dr Apt 156, Mountain View, CA 94041",600 Rainbow Dr APT 156,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/600-Rainbow-Dr-APT-156-Mountain-View-CA-94041/19519052_zpid/,3868.0,3,2,1325.0,1.0,2.919245283018868
"505 Cypress Point Dr Unit 133, Mountain View, CA 94043",505 Cypress Point Dr UNIT 133,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/505-Cypress-Point-Dr-UNIT-133-Mountain-View-CA-94043/19516293_zpid/,2750.0,2,1,843.0,1.0,3.262158956109134
"775 S Shoreline Blvd Apt 2, Mountain View, CA 94041",775 S Shoreline Blvd APT 2,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/775-S-Shoreline-Blvd-APT-2-Mountain-View-CA-94041/2077585773_zpid/,2250.0,1,1,600.0,1.0,3.75
"1963 Rock St Apt 27, Mountain View, CA 94043",1963 Rock St APT 27,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/1963-Rock-St-APT-27-Mountain-View-CA-94043/19512875_zpid/,3995.0,2,2,1257.0,1.0,3.1782020684168657
"505 Cypress Point Dr Unit 291, Mountain View, CA 94043",505 Cypress Point Dr UNIT 291,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/505-Cypress-Point-Dr-UNIT-291-Mountain-View-CA-94043/19516450_zpid/,3000.0,2,1,843.0,1.0,3.5587188612099645
"1390 California St, Mountain View, CA 94041",1390 California St,Mountain View,CA,94041,House for rent,https://www.zillow.com/homedetails/1390-California-St-Mountain-View-CA-94041/153170492_zpid/,2900.0,2,1,1300.0,1.0,2.230769230769231
"928 Wright Ave Apt 508, Mountain View, CA 94043",928 Wright Ave APT 508,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/928-Wright-Ave-APT-508-Mountain-View-CA-94043/19513622_zpid/,3500.0,3,2,1414.0,1.0,2.4752475247524752
"(Undisclosed Address), Mountain View, CA 94041",(undisclosed Address),Mountain View,CA,94041,Townhouse for rent,https://www.zillow.com/homedetails/Mountain-View-CA-94041/2077596738_zpid/,2900.0,2,1,825.0,1.0,3.515151515151515
"316 Escuela Ave #42, Mountain View, CA 94040",316 Escuela Ave #42,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/316-Escuela-Ave-42-Mountain-View-CA-94040/2079599048_zpid/,2395.0,1,1,810.0,1.0,2.95679012345679
"905 W Middlefield Rd Apt 964, Mountain View, CA 94043",905 W Middlefield Rd APT 964,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/905-W-Middlefield-Rd-APT-964-Mountain-View-CA-94043/19513498_zpid/,3780.0,3,2,1215.0,1.0,3.111111111111111
"253 Orbit Way, Mountain View, CA 94043",253 Orbit Way,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/253-Orbit-Way-Mountain-View-CA-94043/250935977_zpid/,4500.0,3,5,1552.0,1.0,2.899484536082474
"221 Geary Way, Mountain View, CA 94041",221 Geary Way,Mountain View,CA,94041,House for rent,https://www.zillow.com/homedetails/221-Geary-Way-Mountain-View-CA-94041/121042463_zpid/,5395.0,3,5,1748.0,1.0,3.086384439359268
"221 Jessie Ln Apt 3, Mountain View, CA 94041",221 Jessie Ln APT 3,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/221-Jessie-Ln-APT-3-Mountain-View-CA-94041/2083225517_zpid/,2500.0,1,1,700.0,1.0,3.5714285714285716
"436 Mariposa Ave, Mountain View, CA 94041",436 Mariposa Ave,Mountain View,CA,94041,House for rent,https://www.zillow.com/homedetails/436-Mariposa-Ave-Mountain-View-CA-94041/153170869_zpid/,3595.0,2,2,1300.0,1.0,2.7653846153846153
"2462 Rock St Apt 1, Mountain View, CA 94043",2462 Rock St APT 1,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/2462-Rock-St-APT-1-Mountain-View-CA-94043/2077609046_zpid/,2300.0,1,1,610.0,1.0,3.7704918032786887
"1940 California St, Mountain View, CA 94040",1940 California St,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/1940-California-St-Mountain-View-CA-94040/300472771_zpid/,2150.0,1,1,585.0,1.0,3.675213675213675
"611 Leksich Ave Apt 3, Mountain View, CA 94041",611 Leksich Ave APT 3,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/611-Leksich-Ave-APT-3-Mountain-View-CA-94041/2091922716_zpid/,2950.0,2,1,1000.0,2.0,2.95
"(Undisclosed Address), Mountain View, CA 94043",(undisclosed Address),Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/Mountain-View-CA-94043/2077610880_zpid/,4600.0,3,3,1694.0,2.0,2.7154663518299884
"118 Ranch Ln, Mountain View, CA 94040",118 Ranch Ln,Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/118-Ranch-Ln-Mountain-View-CA-94040/300482004_zpid/,5400.0,3,5,1705.0,2.0,3.167155425219941
"600 Rainbow Dr Apt 146, Mountain View, CA 94041",600 Rainbow Dr APT 146,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/600-Rainbow-Dr-APT-146-Mountain-View-CA-94041/19519042_zpid/,2086.0,1,1,800.0,2.0,2.6075
"347 Sierra Vista Ave Apt 3, Mountain View, CA 94043",347 Sierra Vista Ave APT 3,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/347-Sierra-Vista-Ave-APT-3-Mountain-View-CA-94043/19512461_zpid/,4200.0,3,5,1314.0,2.0,3.1963470319634704
"116 Bentley Sq, Mountain View, CA 94040",116 Bentley Sq,Mountain View,CA,94040,House for rent,https://www.zillow.com/homedetails/116-Bentley-Sq-Mountain-View-CA-94040/19536510_zpid/,4900.0,3,5,2000.0,2.0,2.45
"1921 Jardin Dr, Mountain View, CA 94040",1921 Jardin Dr,Mountain View,CA,94040,House for rent,https://www.zillow.com/homedetails/1921-Jardin-Dr-Mountain-View-CA-94040/19524413_zpid/,4500.0,2,1,974.0,2.0,4.620123203285421
"137 Huntington Ct, Mountain View, CA 94043",137 Huntington Ct,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/137-Huntington-Ct-Mountain-View-CA-94043/19518617_zpid/,3900.0,2,5,1119.0,3.0,3.485254691689008
"600 Rainbow Dr Apt 150, Mountain View, CA 94041",600 Rainbow Dr APT 150,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/600-Rainbow-Dr-APT-150-Mountain-View-CA-94041/19519046_zpid/,2386.0,1,1,800.0,3.0,2.9825
"100 E Middlefield Rd Apt 4e, Mountain View, CA 94043",100 E Middlefield Rd APT 4E,Mountain View,CA,94043,Condo for rent,https://www.zillow.com/homedetails/100-E-Middlefield-Rd-APT-4E-Mountain-View-CA-94043/19517581_zpid/,2900.0,2,2,1025.0,3.0,2.8292682926829267
"171 Bel Air Ct, Mountain View, CA 94043",171 Bel Air Ct,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/171-Bel-Air-Ct-Mountain-View-CA-94043/79844043_zpid/,4200.0,3,5,1369.0,3.0,3.0679327976625275
"255 S Rengstorff Ave Apt 142, Mountain View, CA 94040",255 S Rengstorff Ave APT 142,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/255-S-Rengstorff-Ave-APT-142-Mountain-View-CA-94040/19514655_zpid/,2400.0,1,1,731.0,3.0,3.283173734610123
"21 Paragon Ct, Mountain View, CA 94040",21 Paragon Ct,Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/21-Paragon-Ct-Mountain-View-CA-94040/59682844_zpid/,4250.0,3,3,1600.0,3.0,2.65625
"1903 Milano Way, Mountain View, CA 94040",1903 Milano Way,Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/1903-Milano-Way-Mountain-View-CA-94040/19534291_zpid/,4500.0,3,5,1977.0,3.0,2.276176024279211
"1520 Begen Ave, Mountain View, CA 94040",1520 Begen Ave,Mountain View,CA,94040,House for rent,https://www.zillow.com/homedetails/1520-Begen-Ave-Mountain-View-CA-94040/19532982_zpid/,4500.0,3,2,1600.0,4.0,2.8125
"164 Jordan Ct, Mountain View, CA 94043",164 Jordan Ct,Mountain View,CA,94043,House for rent,https://www.zillow.com/homedetails/164-Jordan-Ct-Mountain-View-CA-94043/82950517_zpid/,3995.0,2,5,1594.0,4.0,2.5062735257214555
"429 N Rengstorff Ave Apt 7, Mountain View, CA 94043",429 N Rengstorff Ave APT 7,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/429-N-Rengstorff-Ave-APT-7-Mountain-View-CA-94043/2086735382_zpid/,2695.0,2,5,865.0,4.0,3.115606936416185
"229 Jason Way, Mountain View, CA 94043",229 Jason Way,Mountain View,CA,94043,House for rent,https://www.zillow.com/homedetails/229-Jason-Way-Mountain-View-CA-94043/19516066_zpid/,4300.0,3,2,1389.0,4.0,3.095752339812815
"256 Mountain View Ave #5, Mountain View, CA 94041",256 Mountain View Ave #5,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/256-Mountain-View-Ave-5-Mountain-View-CA-94041/2078557367_zpid/,2150.0,1,1,450.0,4.0,4.777777777777778
